ID,business_id,city,state,postal_code,latitude,longitude,review_count,EthnicType,stars
3625,ZkEapemTcLOFMBvV9J2iwQ,Phoenix,AZ,85085,33.7977104,-112.0636901,29,Mexican,3.5
3626,yWe4rieG7ifkzmbKW9vnjg,Las Vegas,NV,89122,36.1079011,-115.0563724,5,Mexican,3.5
3631,k0ZUrpL789RZb1QuaE8_Uw,Las Vegas,NV,89183,36.0109224,-115.1205456,7,American,4
3632,k_SfP93Tmlpmx-5OL1JmTg,Phoenix,AZ,85004,33.45838066,-112.073424,82,Asian Fusion,4
3634,KqSWho4bavZzNH0qQ5GnQA,Phoenix,AZ,85032,33.6401823,-112.0102445,32,Italian,2.5
3635,Zd9Vav56GNFv2vKxh17WEw,Las Vegas,NV,89119,36.08571598,-115.1531878,9,Mexican,1.5
3636,wPGjrXl1W0Bb8m2L7nBAew,Las Vegas,NV,89123,36.0195687,-115.117206,43,Vietnamese,4.5
3638,b5epWgPoVcXoMJdCCzFMUw,Phoenix,AZ,85016,33.508736,-112.041489,309,American,3.5
3640,GzBIAjAMHD9iVZK8BT6XMw,Las Vegas,NV,89104,36.1591487,-115.152673,133,Mexican,5
3642,jG0m1-899xwYY3IXpTRRCQ,Las Vegas,NV,89119,36.10329294,-115.1377387,173,Mexican,4.5
3643,O0KPQu0zouowlJZWsJrSXw,Phoenix,AZ,85031,33.4937739,-112.1520007,4,Mexican,2.5
3644,50NTSGbZ3pN5643_K1IReA,Phoenix,AZ,85020,33.5693894,-112.0741314,239,Mexican,4
3645,AhPmh0NaRDbEYyhd9egzLA,Phoenix,AZ,85012,33.5130852,-112.0740978,819,Mexican,4
3646,h_NnD6TPuhIFy2ZdqOlUgQ,Las Vegas,NV,89118,36.0864569,-115.2437024,23,French,4.5
3647,#NAME?,Las Vegas,NV,89109,36.10209118,-115.1717784,1005,American,2.5
3648,Er8DpPwf_lHHv64ncWhD8g,Las Vegas,NV,89109,36.1097544,-115.1738726,732,American,4
3651,BcrTHaJULDlB1XuW4RIb_Q,Phoenix,AZ,85018,33.4811285,-112.0132769,22,Japanese,2
3652,nVGPxMooxSiaSH_wHvcRbw,Phoenix,AZ,85028,33.582569,-111.979243,18,Mexican,2.5
3654,94GL9JkTuhSqSZ94RS5Dkw,Las Vegas,NV,89136,36.22059234,-115.1060718,15,French,4.5
3655,oauECSQhZKNfQz12Gjdk7Q,Las Vegas,NV,89103,36.11482255,-115.2008005,122,Thai,3.5
3657,hl6s4hGsJDcRhHIWrSM-UA,Las Vegas,NV,89169,36.108898,-115.151261,239,Mediterranean,4.5
3658,9kk7eaffUzXwh-KLmKLxzw,Phoenix,AZ,85006,33.4655407,-112.0409279,67,Mexican,4
3659,VJVEDDJKccmrW1fhJCWmsQ,Phoenix,AZ,85004,33.4368319,-112.0705202,71,Mexican,4.5
3660,ZaMY0vMwnpx-kbAK5ROhHg,Phoenix,AZ,85050,33.676354,-111.9736513,18,Asian Fusion,2.5
3662,xjlMlnxWqMd3FGODA_z1NA,Las Vegas,NV,89142,36.1580433,-115.0460999,102,Chinese,3.5
3664,eV-5b1Bjtnn-QePN3t3taQ,Las Vegas,NV,89120,36.0785398,-115.1025225,175,Asian Fusion,4
3665,VE5KGq9ztCztivwbmjNlTQ,Las Vegas,NV,89183,36.01071941,-115.1748849,16,American,4
3666,DjlSMGIeQNq3huXiBpFhUA,Phoenix,AZ,85009,33.4371081,-112.1331064,6,Mexican,4.5
3668,WWOCqk1Vh605xP-lcb9lhA,Phoenix,AZ,85048,33.30489,-111.9924377,120,Asian Fusion,3.5
3669,mqPbUTDoIiT8GFp-sw0GPQ,Phoenix,AZ,85051,33.5528555,-112.1327341,27,Mediterranean,3.5
3670,2Wl4o7l54I-EtxtaDpOTzA,Las Vegas,NV,89169,36.113105,-115.160233,110,Mexican,4
3671,iBlQvqiy5Rg2h-y9TS1yOA,Las Vegas,NV,89135,36.15223119,-115.3328961,229,Mexican,3.5
3679,LR1JNvpNrx2N4HNAyhHvrg,Phoenix,AZ,85018,33.49516577,-111.9898844,179,American,4.5
3681,nt2-Zk4FmGY2SYSDBI0gHw,Las Vegas,NV,89131,36.30247893,-115.2823526,58,Mexican,3
3683,t6ZIBNrQjvtwor8W-u3sUg,Las Vegas,NV,89108,36.2182774,-115.2441929,170,Chinese,4
3684,MOTPFzYqWF2OYzJjs1h15Q,Phoenix,AZ,85022,33.63956014,-112.0473544,8,Mediterranean,4
3687,0aw3HbxkZ4G7pkPYt10fhA,Las Vegas,NV,89110,36.160537,-115.061661,109,Italian,3
3689,88YhJ1Dfh8Y3uD7YoAxfHw,Phoenix,AZ,85013,33.479993,-112.076718,11,Mediterranean,4
3692,6hsXF2bRmrstSmwuHwI-kw,Las Vegas,NV,89115,36.218985,-115.093035,103,Thai,4.5
3693,c5N-XCk-ntpyYRsYkwH7kA,Las Vegas,NV,89119,36.114909,-115.1318241,112,American,4.5
3694,SpeZAJN0ACO_m3Z4mcqwpA,Las Vegas,NV,89109,36.1226902,-115.1701939,61,American,3.5
3695,AmJ0GFlYCAap-vGYxv-OJQ,Las Vegas,NV,89123,36.0347089,-115.1354355,72,American,4
3696,UZsxZdWt0quvtN0cAmiVUw,Las Vegas,NV,89104,36.15859502,-115.1330528,16,Mexican,5
3698,oRbrnRAXGQetQDbkDhJp8w,Las Vegas,NV,89145,36.159717,-115.2915033,9,Italian,5
3699,BS2Y5IZiCOHBebHMEU2dEQ,Las Vegas,NV,89169,36.11500683,-115.1569701,9,American,3.5
3701,zXBrfL_ohYMuBZWvF8EcSA,Las Vegas,NV,89128,36.19568314,-115.257726,314,American,3.5
3702,N3GQ4GhQviglogQR1dPNgg,Phoenix,AZ,85018,33.495636,-112.0118971,265,American,4
3704,LA8KYt-SaeTpb_qQ5Wc4aQ,Phoenix,AZ,85018,33.48859466,-111.9604654,24,Italian,3.5
3706,KMxOoHyRKP74PgosuRkkdg,Phoenix,AZ,85020,33.567471,-112.0730792,308,Mexican,4.5
3708,tg1Y3RZfUcK8_GHYhLLxgw,Las Vegas,NV,89120,36.0744587,-115.1139653,3,American,5
3709,C74ViML3zx1akYVafLaiXQ,Las Vegas,NV,89183,36.0106646,-115.1186365,282,Chinese,2.5
3710,XUY2ZBiVPrJHyYisPL9EyA,Las Vegas,NV,89109,36.1218691,-115.1696529,35,Chinese,2
3711,u5U7iPk2D6SPprqlT7yTGQ,Phoenix,AZ,85225,33.3064097,-111.8137951,32,Mexican,3
3712,eRQwgSQD1KyCmJk_PAGOXQ,Las Vegas,NV,89110,36.1739883,-115.0622629,160,Thai,4
3713,6xHAfmlqlpjm9retP20woQ,Phoenix,AZ,85016,33.5103784,-112.0466077,91,Italian,3
3714,9iNZ2o5jt-zpdMoAOgd7_g,Las Vegas,NV,89115,36.24018769,-115.0647578,24,Chinese,3.5
3716,WyZAeMGsjUE7OToI4Jdqfw,Las Vegas,NV,89117,36.144779,-115.297331,131,Mexican,3.5
3717,IDex-hVAfYnVMNF8l0t_ag,Las Vegas,NV,89102,36.1450397,-115.204936,51,Mexican,3.5
3718,hbuVhfMb8r3kVNZ-thX16g,Las Vegas,NV,89147,36.11594439,-115.2945959,81,Thai,3
3719,CIdGsPSUgrLBzSaI72qisQ,Phoenix,AZ,85048,33.3046075,-112.0159735,9,Italian,3
3720,zOmz8CM5SVFGklGRSsV5mQ,Phoenix,AZ,85053,33.62414306,-112.1302262,15,Italian,3.5
3721,HUWLnKD5LSZY134amUO2Rg,Las Vegas,NV,89146,36.14520042,-115.2244542,229,Italian,4
3722,xZtKQ6AFLh9P7rfmjvVjhw,Phoenix,AZ,85013,33.50367035,-112.0822003,389,Indian,4
3726,a3mJdNVP-ve3l3z9LRJXQQ,Phoenix,AZ,85004,33.45836086,-112.0736729,279,Asian Fusion,3.5
3727,P7qYTvWR9X_CBn4vVvuTpA,Phoenix,AZ,85013,33.48021566,-112.0906843,117,Mediterranean,4
3728,pTZ4u-sEQr-yHq2Cl4EMEw,Phoenix,AZ,85018,33.50467458,-111.9685576,313,Mediterranean,4
3730,7dKIMvsTQI6zO-NYdRmrwA,Phoenix,AZ,85022,33.640845,-112.0476105,245,British,3.5
3732,lfyg98UFNYMVk18p6LIlkw,Phoenix,AZ,85024,33.671426,-112.03017,276,Vietnamese,4
3735,gdb4gmSI5eJcuXLZ3BfgtA,Las Vegas,NV,89178,36.0216326,-115.2777342,149,Thai,3
3736,NQhPS0MUKJgBUB6PTLlmzA,Las Vegas,NV,89102,36.12240497,-115.1909584,588,Vietnamese,4
3737,0HRNeFrQt31b-lD9kVdHog,Phoenix,AZ,85037,33.4947098,-112.291439,34,Chinese,3.5
3738,Xz3ClYYqk5rCzUaWYybYOQ,Las Vegas,NV,89109,36.13884,-115.137903,38,Mexican,4
3741,2bK1ng2mnRdtTh_BDNGmIg,Las Vegas,NV,89149,36.2777222,-115.2863093,287,Italian,3
3745,_IsmLuyEvcKzcBmbMHCCfg,Phoenix,AZ,85023,33.6113884,-112.0987488,13,Mexican,2.5
3746,zYDih_sBtW5ujL-zmUjIqA,Las Vegas,NV,89121,36.13023954,-115.1031717,42,Italian,4
3747,Z0YOHYA6YtW131xULbnMzQ,Las Vegas,NV,89101,36.1729495,-115.1447421,650,American,3.5
3748,bLRjPq9-pAdXirAWWTuZzg,Phoenix,AZ,85034,33.43667411,-112.0089429,148,Mexican,2
3749,I_a74zmgR-X03LsKISWPcg,Phoenix,AZ,85014,33.5095292,-112.0609579,607,Chinese,4.5
3750,dZB5VuI4mCVRz8qQUwUgCg,Las Vegas,NV,89149,36.291501,-115.287007,300,Japanese,3.5
3752,8sFRqawo8bDDWiaC9wkA5g,Las Vegas,NV,89121,36.1291257,-115.0912802,5,Mexican,5
3753,LvNQkpggm72kJUTzO0juWQ,Las Vegas,NV,89113,36.06003776,-115.2782348,113,American,4
3756,nD_7R5bVxRYNHKv_dGlhBA,Las Vegas,NV,89130,36.2341905,-115.2282148,11,American,3.5
3758,YvCIHmADAMDP_JV7vSBAHQ,Phoenix,AZ,85013,33.4799548,-112.0806203,202,American,4
3759,5j7BnXXvlS69uLVHrY9Upw,Las Vegas,NV,89104,36.143724,-115.1193447,42,Mexican,3.5
3760,eNO-H8y0_CxkvIkYW_vtAw,Las Vegas,NV,89120,36.0762969,-115.109417,3,American,5
3764,daLsASi-J8zee8cpZSnqjQ,Phoenix,AZ,85022,33.6402028,-112.0647491,41,Mexican,3.5
3765,JSHUcxKlD6c_zZ1_YUBl6A,Las Vegas,NV,89183,35.9990236,-115.126813,39,Mexican,2
3769,ZyHdmeEnucnlMlK2Yk8fUQ,Las Vegas,NV,89131,36.3081073,-115.2791214,24,Mediterranean,4.5
3771,QJAllc88CdYS9m5QMjg5dQ,Las Vegas,NV,89121,36.1006486,-115.099351,28,American,3
3772,vx4YAA02Qz6khRD1fZ1MFA,Las Vegas,NV,89103,36.116901,-115.193512,824,Chinese,3.5
3781,wcn_uRigm1UXqjOEGW7ufw,Las Vegas,NV,89154,36.1055757,-115.1380183,13,Chinese,3
3783,lmNpuLiA6Jtn3lL2Ec43Qw,Las Vegas,NV,89104,36.1587529,-115.0971613,11,Mexican,4
3786,yniif9v-2PpVIbsotxv6OA,Las Vegas,NV,89109,36.106542,-115.17204,6,Italian,2
3789,Qor28v4BlhSwtN8DSvah9g,Las Vegas,NV,89108,36.18557,-115.207581,154,Mexican,3.5
3793,PDIh1lVtKlUqPJROXYJQvQ,Las Vegas,NV,89109,36.1138449,-115.1753912,605,American,3.5
3794,TN89zi12H1TXgFoELFCE4w,Las Vegas,NV,89119,36.0912409,-115.1740769,77,American,3.5
3796,6-lmL3sC-axuh8y1SPSiqg,Las Vegas,NV,89128,36.20100447,-115.2805933,68,Mexican,3.5
3798,bxQUVVI8LR5RmyTYYJq07A,Las Vegas,NV,89117,36.159901,-115.278969,101,Chinese,3.5
3801,GANLF0zuStnmsB01tvL-oQ,Phoenix,AZ,85021,33.5813148,-112.0989931,13,Mediterranean,4
3804,WLblFINiPI18_o1OdDsnVg,Las Vegas,NV,89119,36.1044164,-115.1367601,195,Mexican,3
3805,YV9GVfmDSDM7HSV0jVdTOA,Las Vegas,NV,89121,36.0996477,-115.1161258,28,Mexican,3
3806,s6L6SdVYhPcOQEDmNIg1-g,Las Vegas,NV,89118,36.0894888,-115.2431996,74,Chinese,3
3809,K2_zfa7cKbg5klHJYqoWnw,Las Vegas,NV,89123,36.0144589,-115.1179994,410,American,4
3810,WI1xBMN_rEaVPOL9Ad2gpQ,Las Vegas,NV,89109,36.12160849,-115.1739997,388,American,3.5
3811,X54yOvzhEKyAurDOeQ-BkA,Phoenix,AZ,85017,33.5125669,-112.1273789,5,Mexican,2.5
3815,s-QHEBYI2c2VuOQdEi0qPQ,Las Vegas,NV,89120,36.08636,-115.10091,12,Mexican,2.5
3816,CVECSCW-7zDzjpIPxsew4g,Las Vegas,NV,89146,36.15997196,-115.2246686,110,Mexican,4.5
3817,prHnRsgY-PuM7vxe8-RwEA,Las Vegas,NV,89135,36.1584825,-115.3171465,92,Chinese,2
3820,igU-mCXzyn-gmwSzJgeMEQ,Las Vegas,NV,89148,36.09310063,-115.2965617,182,Italian,4.5
3821,wKI0q-WkPi0N3Mk_T3frmQ,Las Vegas,NV,89135,36.155728,-115.334217,21,Chinese,3
3822,TT2bNjvnVNFOanDNYnAffQ,Phoenix,AZ,85018,33.4799388,-111.9883724,182,American,3.5
3823,E_DXCeVllZtHV93hsAIZvw,Phoenix,AZ,85008,33.4738447,-112.0132073,207,Mexican,4.5
3824,ucWcEO83-qq2YoThmauLZQ,Phoenix,AZ,85001,33.4499672,-112.0702225,8,Spanish,5
3826,n_n0aT_W10GOPglpzH5atg,Phoenix,AZ,85021,33.5528556,-112.1000924,22,Mexican,2.5
3827,ZyTrka-HiVb6Ckcl0rDaNA,Las Vegas,NV,89103,36.1172631,-115.2099329,8,American,3
3828,D7-T6DRpjApGNBQZ3Hq-fQ,Phoenix,AZ,85008,33.4668144,-112.0298788,10,Mexican,4.5
3829,xFuyA5is_lLo28-fTUQjPA,Phoenix,AZ,85012,33.4796364,-112.0690845,30,Mexican,3
3830,IsoLzudHC50oJLiEWpwV-w,Phoenix,AZ,85018,33.5112538,-111.9956516,1193,American,4
3833,rVZfapnQgyVLsNWA583u-A,Las Vegas,NV,89139,36.05273698,-115.2425867,44,Chinese,4
3835,fpM-O9Ul62xizBq9YNO_tQ,Las Vegas,NV,89108,36.19813466,-115.2424329,167,Italian,3
3836,GpzQY2XLo5A35Cf8-Mjazg,Las Vegas,NV,89121,36.12907363,-115.0913118,132,American,4.5
3837,C5bmtDRAtl5iMGmBCF5prw,Phoenix,AZ,85031,33.4954125,-112.1852187,51,Chinese,3.5
3838,6fPQJq4f_yiq1NHn0fd11Q,Las Vegas,NV,89109,36.11252664,-115.1713514,480,French,3.5
3839,ujHiaprwCQ5ewziu0Vi9rw,Las Vegas,NV,89109,36.11322,-115.17689,3838,American,3.5
3840,pPNcs_59jNiQSs0Yq13bGw,Phoenix,AZ,85004,33.4453626,-112.0674961,132,American,3
3841,WXSsJIO_uGGSxS9qC8x1gQ,Las Vegas,NV,89147,36.1131435,-115.3060614,249,American,4
3846,dZq0qLyk67fZkBiedjjMMw,Las Vegas,NV,89106,36.18307791,-115.1807076,10,Mexican,4
3847,45513UgSlMqWV_yAPVkXrg,Las Vegas,NV,89119,36.11508254,-115.1481058,78,Italian,3.5
3848,7phGRr7Z36IrET7zDKD3Pg,Las Vegas,NV,89108,36.19703737,-115.2234091,21,Mexican,3.5
3849,vX-FwyJ7eINXn_Gn6CqMFg,Las Vegas,NV,89115,36.24026079,-115.0571249,35,Chinese,3
3853,R7-3MCD6_RL_VxN65yCh2Q,Phoenix,AZ,85044,33.3165932,-112.0035568,115,Chinese,4
3854,lHCwqXdDSmlmqe88WpjeEg,Las Vegas,NV,89119,36.0706695,-115.1302094,59,American,3
3855,qL7oHKdDd4eM2NIE4SFYAg,Phoenix,AZ,85085,33.71121702,-112.1114337,105,Japanese,3.5
3856,sXoIcZlAQdQS08IqRBL0dg,Phoenix,AZ,85048,33.3057767,-111.9798844,73,Mediterranean,4
3857,3YV-GLtQLI3sbZDZ-0NN4Q,Las Vegas,NV,89123,36.02201963,-115.1178776,47,American,3.5
3860,QWbP1vKQOFjN-6pr0-78zQ,Las Vegas,NV,89123,36.05448709,-115.1187443,75,Mexican,3
3869,wZ3MABp8WcSHfZrlEQa5dw,Phoenix,AZ,85028,33.5842663,-111.9767865,17,Chinese,2
3871,XBikK0GMqJTF5d_bI3VSkA,Las Vegas,NV,89101,36.1720776,-115.1468298,54,Mexican,3
3875,EjzMHfwqAmj7BgdzQjquRQ,Las Vegas,NV,89169,36.115316,-115.158502,167,Mexican,4
3876,q4i-kcryM2X8VXWQcGbiSw,Phoenix,AZ,85022,33.5961862,-112.0361235,73,Asian Fusion,4.5
3877,RPO5ISR18Xllgk9ahdPepA,Phoenix,AZ,85018,33.5091275,-112.0124434,316,American,4.5
3878,vUYz-JgVTAtUGUbQuF7czw,Las Vegas,NV,89128,36.1964386,-115.2576446,28,Mexican,3
3879,QXV3L_QFGj8r6nWX2kS2hA,Las Vegas,NV,89109,36.10808576,-115.1711109,910,Mexican,4
3880,KvlI2QK-HZYv1dqd31eE7Q,Phoenix,AZ,85004,33.4496677,-112.0728952,34,American,3.5
3881,pbSFMktF1XLd0LX_wIiRLw,Phoenix,AZ,85035,33.4664677,-112.1884245,7,Italian,1.5
3882,9wUIxdYz-CCpGRLu9BxJdg,Las Vegas,NV,89106,36.1629926,-115.1592511,17,American,1.5
3884,y1esDY2vFyaTMf1YlRT7ZA,Las Vegas,NV,89119,36.06816,-115.177495,174,Italian,4.5
3885,t4bBKVXbr8bIN9nEJIobYg,Las Vegas,NV,89129,36.24172,-115.250134,285,Indian,4
3886,DIxgItsSI9QwX9H8lVptYg,Las Vegas,NV,89129,36.2203867,-115.3254555,70,Thai,4
3887,UDE4VL0k8Zrko7RkJ4agGQ,Las Vegas,NV,89131,36.2800493,-115.2613293,97,Thai,3.5
3888,u2kQSydBjZkGyX5OWLQROA,Las Vegas,NV,89119,36.1131093,-115.1201454,20,Mexican,4
3891,#NAME?,Las Vegas,NV,89121,36.1337103,-115.0850568,8,Mexican,4.5
3892,f3K2hJ2sJBCtyc1M6O2jpw,Phoenix,AZ,85029,33.5956893,-112.1204937,18,Mexican,2.5
3893,pup46G8qFBG8695RtbQNwA,Phoenix,AZ,85048,33.33182751,-111.9777815,296,Mediterranean,3
3894,bEv2oci0MMyb3RKwOiYYhw,Phoenix,AZ,85033,33.4951752,-112.202809,8,Mexican,2.5
3895,dj7DPWQRYhUxApqc4jCv7w,Las Vegas,NV,89120,36.072165,-115.1015693,5,Thai,4
3897,UNfiku8qEyvGYjPK7w_gxQ,Phoenix,AZ,85008,33.46206443,-111.9450701,345,American,3.5
3899,2iTsRqUsPGRH1li1WVRvKQ,Las Vegas,NV,89101,36.16787832,-115.1406405,1586,American,4.5
3900,3QcTqsdxQBlSndBdMJBRhQ,Las Vegas,NV,89101,36.17191306,-115.1412762,146,American,3.5
3902,X8ZXYgiIXV9kDmlDfbnLjA,Las Vegas,NV,89115,36.1908675,-115.0625934,3,Mexican,3.5
3903,uovqgCcWIqTwUeH_A54t2A,Phoenix,AZ,85018,33.47967665,-111.9861053,139,Mexican,2.5
3904,vfMV2La_c4rfq3NeT-lKFw,Las Vegas,NV,89107,36.1725319,-115.197258,13,Japanese,3
3906,Qe9LBkscg4oxrNcx-ypdqg,Phoenix,AZ,85053,33.63948896,-112.1190003,47,American,2.5
3907,EE_CKAAq7_oL7jfxmUKhuw,Phoenix,AZ,85008,33.4764021,-111.9863909,117,American,2.5
3912,pF7994Vz1kuReP9f-4HOng,Las Vegas,NV,89103,36.1175205,-115.2084649,45,Mexican,2.5
3914,#NAME?,Las Vegas,NV,89102,36.1526204,-115.207511,96,Chinese,2
3921,HpRj2Lv27EUQql0POE5sQw,Phoenix,AZ,85006,33.4660183,-112.0311048,114,Mexican,4
3923,9U4Tqt5SkZKQ6eeH6IPSxQ,Las Vegas,NV,89108,36.1987541,-115.2427914,277,Japanese,4.5
3925,zTkMh_RUVZW-J3lh7-l09Q,Las Vegas,NV,89121,36.13322072,-115.0848476,26,Italian,3.5
3928,Y-j6rMW97usezKAs9Usuew,Las Vegas,NV,89145,36.1691108,-115.2913032,154,American,2.5
3929,kvyHTYU1Qlhobr-p7C_pgQ,Phoenix,AZ,85008,33.4532221,-111.986255,21,American,3
3930,StzNuzqg25fLRWIzvpwaJA,Phoenix,AZ,85014,33.50271485,-112.0646118,4,American,5
3932,jXyy2Vc-Dgp7QguQJSfnXw,Las Vegas,NV,89117,36.1300289,-115.2777727,223,Indian,4
3934,4UmjnX46qbhV6-D5W89IOQ,Las Vegas,NV,89118,36.0609332,-115.2242758,41,Mexican,3
3936,OeBbc-LqnAPhYmJw5gzBww,Phoenix,AZ,85022,33.6060548,-112.0663997,34,American,4
3937,#NAME?,Phoenix,AZ,85048,33.3047984,-111.9815537,219,Mexican,3
3938,H1NqpoM2hT_A6M98PSrZvw,Las Vegas,NV,89102,36.1440925,-115.2069467,25,Asian Fusion,4
3939,Z8QYcQrjXP5U1orZfzK6Ig,Phoenix,AZ,85031,33.4946932,-112.1575637,10,Mexican,3
3940,3z9lFLV0UfcA3eQSAZDwSA,Phoenix,AZ,85051,33.5802038,-112.1249708,33,American,4
3941,QIn3PuGUkinSibUn-NsljQ,Las Vegas,NV,89122,36.11287561,-115.0620845,13,Mexican,2.5
3944,szhJLmdLDVFTevm8fu0T4A,Phoenix,AZ,85017,33.51098755,-112.1332771,376,Chinese,3.5
3946,OGRB__fguKfGpPdH7FvBDA,Phoenix,AZ,85004,33.4493777,-112.0656259,335,British,3.5
3948,81e1OAYxYZt7XNdUFTKNwQ,Phoenix,AZ,85086,33.7995619,-112.1285596,33,American,3.5
3949,xqWx-D0sT5cevkULWJy6xA,Las Vegas,NV,89104,36.1592347,-115.1262515,4,Mexican,4
3950,UJewG9UgVXQ7fyP4UHwnxw,Phoenix,AZ,85016,33.5088898,-112.046771,123,Mexican,2.5
3951,PSRZaGGxXmOmabL2si8pKw,Las Vegas,NV,89117,36.1584922,-115.2864408,220,Italian,3.5
3952,J2yHV9KNwBHD7bnGMANCpw,Phoenix,AZ,85019,33.49524378,-112.1492606,4,Mexican,4.5
3954,_aYYRuwTXItHvrc19cNqZg,Phoenix,AZ,85303,33.50797272,-112.220192,13,American,1.5
3957,ygKRVzf8aOwqh78pbuRBgg,Phoenix,AZ,85034,33.4354656,-112.0071714,17,Chinese,3
3958,INzLc1Y0JNQzIHjPH2Nbeg,Las Vegas,NV,89118,36.0601819,-115.2420605,168,Mexican,3.5
3959,nW27OMU438BjZF64lj97sQ,Las Vegas,NV,89102,36.12600812,-115.198455,186,Vietnamese,4
3960,GbLdYTOMHqaCLDTSlgC1lw,Phoenix,AZ,85031,33.4946269,-112.1668771,12,Chinese,3
3961,WOz66UuVsfc2K9GxzfDnGg,Phoenix,AZ,85006,33.470887,-112.064765,402,Mexican,3.5
3962,7EZ4Eu7YJ1ltRCC5jXFJrQ,Las Vegas,NV,89109,36.124829,-115.171991,712,Asian Fusion,2.5
3964,Ap17p-tA4Ipzy1s35DfCfg,Phoenix,AZ,85018,33.5092093,-111.9885861,506,American,4.5
3965,QyyDWCG4Z7z6fHYFPQVFnw,Las Vegas,NV,89103,36.0996345,-115.2231986,42,Mexican,3
3966,V8wvvaOaRFqrjuPqVPuMjw,Las Vegas,NV,89123,36.05267754,-115.1685405,8,Mediterranean,3
3967,CKoDbOpF_CSyy6_lttqjKg,Phoenix,AZ,85016,33.508088,-112.035805,229,American,3.5
3968,rhYZCUiywRknWKieJ75zug,Las Vegas,NV,89117,36.144462,-115.268061,33,American,3.5
3969,TUpyKJFqL_ySZMo54pT-Sw,Las Vegas,NV,89156,36.1955918,-115.04046,44,Mexican,4
3974,dHmLezNmX-VW8_Hfryv5tA,Phoenix,AZ,85008,33.466091,-112.025083,7,Mexican,4
3975,EWbNTPW0co_X4lZRB-QTLQ,Las Vegas,NV,89104,36.1566742,-115.1484497,312,Thai,4
3978,ERM603jbIbNqX2c7Ww1Qiw,Phoenix,AZ,85028,33.5958474,-111.9804707,35,Mexican,3
3980,vGAJwqvfJLoeHdaM-8eRng,Las Vegas,NV,89131,36.2783709,-115.2069617,202,American,2.5
3981,rkVTKhUDO-VtrIu8esB75g,Las Vegas,NV,89109,36.11818226,-115.175705,72,Chinese,2.5
3983,8KEtBCNHvjx3-S5CP7W2Aw,Las Vegas,NV,89119,36.1131093,-115.1201454,19,Japanese,3.5
3986,f9cIbhLyBz_qTEfMLfwrrQ,Las Vegas,NV,89131,36.27859518,-115.2060102,121,Hawaiian,3.5
3987,XhgFynFD7ZT77wofWpeOag,Las Vegas,NV,89124,36.2576388,-115.6447412,275,American,3.5
3988,ghpFh6XpH1TYZhjAGdx-xw,Phoenix,AZ,85012,33.48379973,-112.0752442,211,Italian,4
3989,ySkrz264l39YRcZ2-48C1g,Phoenix,AZ,85033,33.4796884,-112.2200425,27,Mexican,3.5
3990,LDgOIEmaABKP7pl3wdgVbQ,Phoenix,AZ,85004,33.44575869,-112.0677158,9,American,2
3992,bVl0_l6sCwjADKRLGxsXAw,Phoenix,AZ,85032,33.641684,-111.977,15,American,2.5
3993,Ae5S7cr7TlRUMLOa6E6f0A,Phoenix,AZ,85013,33.500739,-112.0827877,163,Mexican,3.5
3994,q3YnYPjLuBGRDi_59yTC5g,Las Vegas,NV,89117,36.1300289,-115.2777727,470,Vietnamese,4.5
3996,iXTl2p0w4Fnv8wZNeOEbhw,Phoenix,AZ,85086,33.7999328,-112.1300565,52,American,3
3998,P_ilOWgHj2DMSSZSDtvzbg,Phoenix,AZ,85004,33.4483992,-112.0717019,31,American,2.5
3999,64o_nYvzIKwHFOSYSEm-qw,Las Vegas,NV,89123,36.051991,-115.17155,232,Italian,3.5
4000,1E1Qp9HWSZmqruir3sTeKw,Phoenix,AZ,85053,33.609811,-112.119194,136,Greek,4
4005,7tqDSf2wJ1BrLDSfhhJitA,Las Vegas,NV,89101,36.1697096,-115.1236952,24,Hawaiian,4.5
4008,ZxTdfZ0No_6Hx-184p22Rg,Las Vegas,NV,89109,36.1079121,-115.1659357,4,Asian Fusion,3
4010,prdA1r8XP03oD-PYvZJ5AA,Phoenix,AZ,85034,33.434044,-111.994364,196,Mexican,3
4011,m51uL1LZhKYf2y_yG4NEng,Las Vegas,NV,89103,36.1233694,-115.2246118,292,Vietnamese,3.5
4013,uhyDNWYRSsom3VrFgOgP_w,Phoenix,AZ,85016,33.50835444,-112.0437342,73,Mediterranean,4
4014,mswelTP1cQiuAps2fSGuBw,Las Vegas,NV,89119,36.081352,-115.1192262,152,Mexican,3.5
4019,tk7__jHNlFMsfShjv5CJNQ,Las Vegas,NV,89103,36.1140838,-115.2408921,30,Mediterranean,4
4020,h1j2bxYuFKkTMZcxqmlxGQ,Phoenix,AZ,85086,33.8648472,-112.133979,3,Mexican,2.5
4022,poSV39UqEg-gpESXafS9-g,Phoenix,AZ,85044,33.3175907,-112.0033223,253,American,4
4023,cQNGkOyCvnIqs78vO8SGJQ,Phoenix,AZ,85004,33.449858,-112.071886,426,American,3.5
4028,J1MVP1oGbBnKVqriX4HDuQ,Las Vegas,NV,89103,36.10035015,-115.2099404,94,American,3
4031,rBBAD_fHaYnqWC_APHO2SQ,Phoenix,AZ,85032,33.6108408,-111.9791027,57,Chinese,2.5
4032,dYZqJ2S1ND9KghLIKJg71g,Las Vegas,NV,89102,36.1462942,-115.1904906,23,Mexican,3.5
4033,CoyeXg8FBsS_d20QzNIy-A,Las Vegas,NV,89104,36.157897,-115.153959,723,American,4.5
